@relation 'generators.SEAGenerator -i 3'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
7.915611,6.240086,5.504399,groupB
4.889902,1.612017,0.843643,groupA
0.266363,9.679708,7.149423,groupB
4.90065,5.305724,8.487756,groupB
3.390222,5.962392,9.677008,groupB
5.845856,6.610504,8.804083,groupA
2.599778,3.281793,0.715027,groupB
7.19812,0.942372,9.328602,groupB
7.444715,3.166797,5.520378,groupB
2.441928,5.379968,9.241507,groupA
1.306876,7.38925,8.383477,groupB
7.08172,0.789854,4.047423,groupA
6.061366,5.233837,6.679135,groupB
7.928432,9.479253,9.678122,groupB
9.505423,5.141716,1.337526,groupA
2.949025,5.533913,5.561275,groupA
1.855622,1.364253,0.886247,groupA
2.882869,4.821256,5.181687,groupA
8.957886,1.378768,0.136475,groupB
4.379894,7.282504,7.434401,groupB
4.744251,6.108777,2.400805,groupA
1.926981,2.174941,9.066743,groupA
7.813016,6.704933,7.111337,groupB
6.281039,3.643859,2.717965,groupB
4.533658,6.071889,6.526422,groupB
6.436647,8.273673,6.618344,groupB
0.359623,2.497,5.963843,groupA
1.271036,4.712342,1.736302,groupA
2.804741,2.848515,3.352523,groupA
7.693059,7.622665,4.149397,groupB
3.711143,9.901274,5.467197,groupB
2.499407,4.08701,1.740081,groupA
4.15993,2.096234,6.068224,groupA
1.758522,0.126916,6.847299,groupA
9.957481,7.563959,2.926625,groupB
6.899754,8.789463,2.832888,groupB
7.013421,6.172157,7.556715,groupA
5.857129,3.885747,7.795227,groupB
6.904707,9.420586,5.899267,groupB
4.795336,5.655866,2.252176,groupB
1.188191,2.779843,7.184256,groupA
1.404508,7.454156,3.254397,groupB
9.59883,0.506134,5.027577,groupB
0.933119,6.783095,7.606512,groupA
6.767868,8.727858,8.543165,groupB
4.235694,9.806645,7.221078,groupB
1.766279,4.196181,1.483422,groupA
8.764745,5.209648,0.415603,groupB
5.166442,0.191945,2.777214,groupB
1.66852,6.626634,0.849827,groupB
6.813662,3.40442,4.070724,groupA
0.184613,5.975737,4.863272,groupA
7.046468,5.135231,1.489246,groupB
5.42302,7.573497,9.454975,groupA
2.66967,4.490561,0.455582,groupA
7.259473,1.770288,5.370992,groupB
1.452765,0.956982,7.176769,groupB
1.175365,4.257917,4.327125,groupA
1.422808,0.515995,6.091089,groupA
7.742632,6.740469,6.963806,groupB
8.843467,9.535621,7.827864,groupB
9.706548,2.911453,6.860382,groupB
1.154335,8.157327,2.329785,groupB
8.579674,4.885587,7.683583,groupB
6.197164,0.97515,9.496644,groupA
1.729028,8.513876,4.778135,groupA
3.674104,4.278634,0.964125,groupA
9.121048,9.424448,4.977174,groupB
2.250987,7.268595,6.218339,groupB
2.025164,9.506156,1.337874,groupB
2.969622,6.694208,7.34229,groupA
0.518087,8.224815,2.238593,groupB
3.470932,3.314409,8.966031,groupA
7.464533,9.45141,8.0253,groupB
7.351021,2.940692,4.454808,groupB
8.670066,4.895478,5.923175,groupB
8.457201,8.162135,4.035163,groupB
4.707092,6.112433,4.619692,groupA
5.635771,8.430652,9.502194,groupB
3.206305,0.514598,3.004537,groupA
8.122346,6.766335,9.403026,groupB
4.337991,0.613404,0.800219,groupA
8.729927,4.782295,5.804237,groupA
4.143782,2.719862,7.357928,groupA
7.72095,6.980659,4.4769,groupB
9.179244,2.584476,4.308976,groupB
1.933956,2.609433,2.210637,groupA
5.090136,5.50302,7.990619,groupB
2.322254,7.958574,2.038737,groupB
1.41326,8.609336,8.702498,groupB
6.881272,3.903005,9.976958,groupB
7.916585,8.488548,2.184492,groupB
0.861517,1.819153,0.032199,groupA
9.732424,4.784459,0.989294,groupB
1.700548,4.225265,1.279847,groupA
8.675596,0.657445,9.569992,groupA
2.83538,7.504563,7.629286,groupB
8.264991,2.850441,6.015487,groupB
2.616644,7.248502,1.905139,groupB
9.873718,2.794936,5.134751,groupB
1.968361,3.663295,3.362213,groupA
0.756891,7.984792,0.841425,groupB
3.451175,5.2744,3.239898,groupB
5.939031,0.756647,8.123912,groupA
9.812936,0.446537,0.208899,groupB
9.116639,3.985243,2.035587,groupB
2.377771,1.933605,0.466113,groupA
9.472039,8.791529,1.870754,groupB
9.889088,9.954658,1.668422,groupB
5.630353,3.974865,0.753166,groupB
8.69805,3.547721,7.065202,groupA
7.484307,7.430399,5.682519,groupB
6.349411,3.210774,5.94081,groupB
4.068374,6.895761,1.589381,groupB
9.545203,5.991212,2.517681,groupB
2.875223,3.113946,2.093126,groupA
5.594962,1.806649,0.312193,groupB
0.64551,8.616381,8.894277,groupB
5.349406,5.265862,4.884391,groupB
4.656971,9.029776,0.896136,groupB
1.181145,3.444398,1.313734,groupA
0.943625,2.366634,8.867912,groupB
9.013519,4.436487,2.090966,groupB
5.413329,6.259621,9.421156,groupB
1.751781,8.511043,5.837106,groupB
1.006908,4.062044,3.1525,groupA
2.292806,2.708383,1.856395,groupA
9.889742,6.978975,7.266751,groupB
4.726592,5.440944,5.410146,groupA
7.894338,0.728849,3.600043,groupB
1.436581,5.982914,6.803521,groupA
9.89988,3.244888,3.123594,groupB
9.739951,4.156559,7.617397,groupB
8.006872,3.260596,2.687903,groupB
5.164442,2.530055,7.202155,groupA
7.55563,4.964555,3.10248,groupB
1.177928,2.387306,1.138666,groupA
6.953859,0.906744,6.916858,groupA
1.29046,3.881596,2.705736,groupA
7.56032,3.537917,0.031148,groupB
7.971103,9.550118,1.1156,groupB
7.007928,3.7169,4.16166,groupB
3.394463,4.68583,7.375544,groupB
5.544447,5.960577,4.128565,groupB
6.550909,7.37755,0.176303,groupB
2.212661,9.361355,1.026701,groupB
7.833345,7.177425,0.11153,groupB
0.483859,0.876343,9.151135,groupA
3.639634,8.188008,4.179745,groupB
4.814145,2.758939,3.931667,groupA
0.893747,5.802084,8.538736,groupA
6.655418,9.168183,8.096625,groupB
4.484687,8.039487,5.907403,groupB
3.215982,5.425204,2.025479,groupB
0.160824,6.185548,6.489676,groupA
2.606491,8.62725,6.631682,groupB
8.026042,7.768376,0.945249,groupB
2.406455,7.78435,0.68125,groupB
7.210427,4.435221,8.876366,groupB
8.713066,4.465753,5.079622,groupB
8.155527,4.70778,7.874582,groupB
4.543767,2.463003,8.809464,groupA
6.861638,8.18878,8.204998,groupB
0.266125,4.833472,4.787327,groupA
3.134954,8.668059,5.728877,groupB
4.847054,2.117277,9.558553,groupA
2.63486,8.949767,1.839505,groupB
3.065481,5.920849,7.423154,groupB
7.928134,9.352747,0.17301,groupB
6.332119,8.169755,3.137888,groupB
7.273099,6.241415,0.799095,groupB
3.341487,3.014032,5.899832,groupA
4.804267,7.925951,1.811929,groupB
4.425586,0.202049,8.952978,groupA
9.569639,1.726579,9.154567,groupB
2.813543,8.307724,9.544452,groupB
0.315595,1.936929,4.822876,groupA
7.731812,2.132162,6.410221,groupA
5.017009,5.537132,7.588089,groupA
3.894657,0.147861,9.447467,groupA
4.462828,1.581701,7.207094,groupA
5.824863,4.893387,4.521448,groupB
3.506629,6.07783,7.363963,groupB
4.746641,1.40428,9.928604,groupB
4.453668,2.521863,9.445917,groupA
5.973234,4.531211,7.67808,groupB
5.366089,8.058473,8.630349,groupA
1.082799,2.068758,0.292969,groupA
8.442597,9.712715,1.388124,groupB
3.226499,4.573544,2.001019,groupA
0.165887,4.598908,3.78441,groupA
2.524842,6.10989,5.767271,groupB
7.617436,1.285402,6.550378,groupB
7.818471,6.553253,4.804319,groupB
6.047534,7.172606,6.579971,groupB
8.887863,8.735877,5.174852,groupB
0.167249,7.19405,3.533816,groupA
8.856854,8.735003,0.705751,groupB
0.751734,9.728438,7.075454,groupB
3.149457,4.130629,4.718345,groupA
1.318117,4.635315,9.394812,groupA
7.730036,0.70386,6.511895,groupB
6.334463,9.472898,2.592227,groupB
6.933718,7.517889,5.598686,groupB
6.642702,9.074941,4.097493,groupB
0.491317,7.513024,3.404548,groupB
4.869132,9.016101,4.104937,groupB
4.203388,9.121003,8.235711,groupB
4.215065,3.81778,6.754632,groupB
8.072133,7.783181,7.332725,groupB
1.707675,1.488046,4.28507,groupA
4.318389,1.740234,6.914399,groupA
6.466056,2.52234,7.460487,groupB
1.890003,3.435577,5.513005,groupA
0.418906,9.013965,8.479731,groupB
5.719587,1.751349,6.826467,groupA
7.462775,2.819793,5.956338,groupB
1.084118,6.78348,0.171788,groupA
0.989264,3.890303,8.786173,groupA
1.984788,4.293777,5.992661,groupA
2.047947,7.525982,4.062859,groupB
5.030516,2.378873,7.206143,groupA
1.753245,2.810565,6.979245,groupA
7.850416,4.187678,9.438667,groupB
2.184981,4.95238,0.27287,groupA
0.227171,4.408992,2.344334,groupA
9.656286,5.531594,7.107875,groupB
0.686497,2.089452,3.477788,groupA
3.909349,5.991143,5.726881,groupB
6.333539,5.374915,6.170234,groupB
1.523305,7.017953,8.185817,groupA
3.762663,0.92577,6.96587,groupA
7.527674,2.276918,3.189546,groupB
9.804034,2.295177,0.524113,groupB
7.036795,4.021083,1.49279,groupB
9.075912,6.567332,1.096634,groupB
9.767349,3.464388,7.898558,groupB
0.844549,3.513199,6.260732,groupB
7.988627,4.5005,2.85028,groupB
6.3724,2.813953,3.575429,groupB
1.190159,8.99974,8.153562,groupB
6.487976,2.318926,8.058144,groupB
6.27224,8.630027,4.960739,groupB
9.850207,8.329905,9.942327,groupB
5.66546,9.544248,7.22973,groupB
8.540064,4.711894,8.319682,groupB
8.083483,9.300199,7.962589,groupB
7.660837,9.429051,9.225743,groupB
2.468029,9.110605,8.211038,groupB
4.570978,3.643203,4.558595,groupB
4.299325,5.069491,2.063044,groupA
1.236328,0.268118,2.028702,groupA
0.632545,2.022913,2.308082,groupA
5.569392,3.604533,3.829785,groupB
7.248129,0.066777,6.116578,groupA
0.376773,1.73756,2.333298,groupA
0.664181,9.87848,5.414131,groupA
8.352469,9.329064,2.574949,groupB
4.661083,0.133809,1.813109,groupA
6.379395,3.285138,4.725718,groupB
0.270419,5.986651,9.414621,groupA
0.322934,4.196446,9.943629,groupA
9.933371,7.841907,8.564527,groupA
3.933204,2.179206,3.083617,groupA
9.233797,6.343521,5.046729,groupB
0.138773,5.474975,9.479681,groupA
8.701063,7.337389,7.91263,groupB
4.419619,1.896558,5.938103,groupA
8.27375,2.471839,3.94797,groupB
9.735676,9.290886,5.725435,groupB
9.77471,3.275348,4.35138,groupB
9.245098,2.952615,5.350873,groupB
8.226449,7.656959,4.57076,groupB
0.809736,1.907751,4.468272,groupA
0.626169,2.494775,7.730625,groupB
4.201021,3.597133,7.078916,groupA
8.176868,1.830078,1.6021,groupA
5.189573,0.96798,4.17898,groupA
5.707728,7.266841,9.100069,groupB
1.132286,5.362877,8.599175,groupA
4.473275,4.021063,1.736183,groupB
1.832848,0.451454,0.779461,groupA
9.042814,0.703607,0.017913,groupB
4.650962,5.932946,1.016693,groupB
0.600608,4.700064,1.518852,groupB
9.771113,2.620349,2.809203,groupB
9.759289,7.631122,5.388582,groupB
1.725909,3.608407,0.484191,groupA
0.539415,3.069184,0.526224,groupB
2.96651,4.739985,1.884195,groupA
1.877716,3.387402,2.052522,groupA
4.902686,8.704234,3.239261,groupB
3.938348,8.415488,6.458911,groupB
9.47043,5.207456,7.076309,groupB
3.899487,2.674409,2.216003,groupA
4.068761,5.33955,6.157024,groupB
9.721695,6.801301,7.525438,groupB
8.692887,4.416092,7.471843,groupB
3.088785,5.939854,9.811907,groupB
2.203787,5.647945,6.479288,groupA
8.773892,8.797381,2.544621,groupB
0.175898,8.486423,6.150037,groupA
7.177198,0.549251,3.798935,groupA
1.789379,8.713966,1.492916,groupB
5.318767,4.653394,4.901706,groupB
8.657171,6.373965,0.579797,groupB
8.253207,3.08459,9.855781,groupB
6.561702,0.310396,1.986078,groupB
8.364894,6.585993,3.325323,groupA
0.023243,2.010275,8.858057,groupA
0.387444,0.920635,7.871337,groupA
8.356627,1.503911,4.625595,groupB
8.035733,4.929315,9.484279,groupB
3.06385,6.454521,1.167668,groupB
1.988948,0.324112,8.878699,groupA
7.923053,4.619266,4.505067,groupB
9.253992,4.26139,9.800646,groupB
2.80076,0.655271,9.646332,groupA
3.731708,2.829763,0.779942,groupA
7.986024,2.078112,3.263753,groupB
5.707497,5.661768,0.398507,groupB
3.091952,6.691971,3.829874,groupB
3.22258,5.798902,6.354459,groupA
4.466858,5.900457,2.840938,groupB
7.485892,2.683629,9.609463,groupB
2.692313,5.347181,9.730551,groupA
3.332712,9.682935,0.974085,groupB
9.770986,4.786003,4.29937,groupB
4.534881,6.994373,0.383886,groupB
8.940037,5.837176,8.170462,groupB
4.560418,7.512447,7.344788,groupA
9.312312,8.759204,3.632229,groupB
7.01211,7.852492,4.851967,groupB
3.657378,1.502073,7.416629,groupA
5.053035,9.021471,3.982889,groupB
7.051619,3.414664,7.188285,groupB
0.724811,0.389678,8.275609,groupA
4.098038,4.44778,9.631636,groupB
9.451657,6.200191,6.382627,groupB
7.600084,2.35612,2.654748,groupB
7.656113,6.143415,8.959613,groupB
8.202465,5.480372,3.804551,groupB
8.842399,1.144648,0.654406,groupB
5.410646,5.968906,3.491626,groupB
5.810619,5.368387,2.170784,groupB
3.866899,0.337047,6.272492,groupA
5.451283,4.130194,9.365755,groupB
6.50175,1.157732,5.598074,groupA
0.490128,1.620375,8.662419,groupA
0.190819,3.073678,5.763682,groupA
3.80128,6.761108,6.300454,groupB
5.000521,2.042493,1.812418,groupA
8.000801,2.07295,4.529015,groupB
9.008256,5.612791,3.137061,groupB
3.697224,4.820561,8.609382,groupB
7.245177,8.227327,8.823873,groupB
8.64088,1.458144,7.425393,groupB
4.667399,3.701989,7.179008,groupB
3.298925,9.635253,1.447529,groupB
6.157706,0.503592,0.144876,groupA
5.664319,7.72407,1.873065,groupB
1.705272,2.914729,0.430845,groupA
3.710303,8.043427,6.606702,groupB
0.714411,4.545833,0.11671,groupA
1.395057,5.125463,1.735614,groupA
4.443707,9.594736,2.016569,groupB
0.821745,5.673613,5.138311,groupA
1.449578,0.110114,6.374615,groupA
7.507811,7.001541,2.858814,groupB
0.752028,5.773058,4.742598,groupA
8.807222,8.557595,6.634333,groupB
6.590796,5.713717,9.877482,groupB
9.016296,9.787333,1.318772,groupB
8.392096,0.762184,8.742707,groupB
0.753431,5.062218,9.159914,groupA
2.42634,9.000673,2.326193,groupB
7.134823,0.531256,9.274775,groupA
6.062726,6.262983,4.003181,groupB
0.785946,5.771668,3.114911,groupA
0.347759,8.683758,4.586578,groupA
4.914025,8.378736,8.748718,groupB
0.041803,4.034498,5.055548,groupA
4.001043,8.919521,6.194198,groupA
5.414821,0.774505,7.350114,groupA
7.499464,1.998095,5.009895,groupB
9.203285,2.319416,6.765911,groupB
3.099477,4.986776,1.612037,groupB
2.694911,5.910858,6.678285,groupB
0.720474,7.983782,2.985854,groupA
7.148989,7.853953,4.748502,groupB
6.281709,6.470406,6.692067,groupB
7.69294,5.078711,3.974621,groupB
3.276634,2.929795,8.194446,groupA
6.696715,7.20297,4.722882,groupB
9.478175,9.002776,7.48315,groupB
2.287802,2.478894,8.219956,groupA
8.435734,4.523377,5.139968,groupB
3.430681,3.851475,4.824342,groupA
6.972457,2.975374,8.267849,groupB
3.323119,9.263832,0.618317,groupB
6.36825,4.909799,1.572267,groupA
6.340026,4.672876,4.139342,groupB
9.892404,1.694068,3.553783,groupB
4.677884,3.37593,9.978867,groupB
2.091704,5.311171,3.200354,groupA
2.607569,1.521916,0.71482,groupA
8.7011,2.564979,7.591466,groupB
6.799833,4.748781,4.767839,groupA
1.64965,1.877478,5.703682,groupA
3.694214,5.42436,7.093254,groupB
7.866429,2.670932,0.702064,groupB
8.572933,3.137944,2.58667,groupB
9.364325,3.781681,5.610859,groupB
2.29319,3.533139,0.634528,groupA
2.318983,3.733111,8.125266,groupB
2.480988,7.253776,4.370533,groupA
6.63264,0.261984,8.826901,groupA
6.270213,3.287497,7.049784,groupB
2.46113,4.339557,0.955199,groupA
4.511377,8.567561,2.575804,groupA
1.229497,0.626128,1.389731,groupA
1.097127,6.362235,6.709118,groupA
8.546785,8.533756,7.609023,groupB
8.524728,4.014981,5.475274,groupB
9.981386,1.971426,6.121746,groupB
6.732542,3.561507,5.380496,groupB
4.737243,9.55869,0.60009,groupA
1.024699,7.158087,3.064155,groupB
5.111585,2.69065,7.003943,groupA
6.577394,4.047854,0.566742,groupB
6.422481,9.504357,6.940737,groupA
5.742743,3.48714,0.375263,groupB
9.764654,4.721906,9.723049,groupB
3.678679,0.672902,5.95466,groupA
2.192468,9.663127,0.898091,groupB
9.27027,9.214495,6.803736,groupB
4.014446,5.298224,7.40489,groupB
4.382309,1.880861,4.567992,groupA
9.705916,1.004927,7.032528,groupB
4.408115,3.870568,2.664863,groupB
2.962623,5.841374,9.12209,groupB
9.226038,8.097861,3.885105,groupB
5.534939,8.883994,6.26934,groupB
8.962672,0.46182,8.186092,groupB
0.853436,5.149735,0.517173,groupA
0.064668,1.826231,6.773358,groupA
5.607395,4.015568,2.340055,groupB
5.620172,6.066442,3.718221,groupB
3.068817,9.521145,9.572962,groupB
6.749753,0.178643,1.903678,groupA
0.21218,2.143071,4.274967,groupA
6.214788,4.167769,0.611601,groupB
3.622829,9.641311,1.0444,groupB
4.631179,2.377285,8.108616,groupA
5.608021,5.476097,9.070502,groupA
8.330773,4.369416,9.130627,groupB
2.637406,3.513293,3.786754,groupA
9.663294,3.090825,3.671408,groupB
0.358821,8.833134,8.375874,groupB
7.620616,7.480157,6.381785,groupB
3.13665,4.304137,0.715736,groupA
2.907643,2.389084,3.987358,groupA
5.727454,4.979945,2.568371,groupB
8.575933,4.349155,3.634273,groupB
2.323445,9.485062,9.549966,groupB
3.120274,0.782586,7.596069,groupA
5.257971,5.518612,3.284681,groupB
4.570002,5.791119,7.963206,groupB
0.871907,3.129652,8.044176,groupA
0.25547,1.221001,9.8862,groupA
3.370121,3.050569,2.059902,groupA
3.833594,1.952471,8.908267,groupA
7.348352,1.641789,2.944591,groupB
4.939628,1.209221,7.434922,groupA
8.030321,5.500554,3.752818,groupB
7.381135,1.488893,2.098471,groupB
9.921713,6.787125,1.302306,groupB
8.067694,6.239185,1.042056,groupA
9.843812,6.332076,1.806119,groupB
2.742854,0.875306,0.548477,groupA
6.395202,0.817747,3.575804,groupA
9.91769,8.625518,7.102977,groupB
3.071641,2.887239,0.847628,groupA
0.36992,9.44426,1.804325,groupB
7.23185,1.172285,3.743543,groupB
1.802721,3.387847,0.552159,groupA
1.794994,5.816824,5.771129,groupA
8.671898,6.708908,8.245955,groupB
6.698189,6.009709,4.629223,groupB
2.989484,9.075582,6.687207,groupB
2.753527,3.196458,5.174752,groupA
6.445988,1.002592,5.798758,groupA
0.147787,3.344798,0.106661,groupA
7.081641,7.133992,7.706378,groupB
1.143048,4.711236,8.156446,groupB
4.811313,6.257104,6.943428,groupB
2.537855,2.290896,6.68321,groupA
1.437931,8.534157,4.68471,groupB
5.08385,1.587819,4.088936,groupB
3.23333,1.113764,0.338518,groupA
4.840222,3.719039,8.13863,groupB
9.579976,2.623424,9.367675,groupB
1.621034,2.707122,4.583744,groupA
8.596447,8.751661,6.397515,groupB
2.488464,3.193403,9.992709,groupA
4.523441,6.405425,7.937921,groupB
2.392534,3.583156,9.711813,groupA
2.059263,9.531016,4.825366,groupB
8.405709,2.366728,8.255591,groupB
3.08737,5.356558,1.640383,groupA
0.743486,3.279275,8.327592,groupA
4.326915,2.4603,2.170068,groupB
3.586169,6.985059,5.439635,groupB
0.517732,1.274747,5.632513,groupA
6.664912,1.580405,6.538085,groupB
6.438594,6.746202,9.853851,groupA
0.354965,3.471668,8.534037,groupA
7.18874,2.100782,6.927344,groupB
8.922121,0.171167,2.806364,groupB
4.85331,5.38702,2.605179,groupB
8.096364,9.792068,9.510819,groupB
6.17453,0.935722,7.053747,groupB
9.889048,3.601076,1.56194,groupB
7.900596,8.502653,4.625372,groupB
2.804949,5.345931,0.984049,groupB
1.538048,1.101789,2.775706,groupA
2.538237,8.459045,5.533652,groupB
6.140616,2.406945,3.819184,groupB
0.755896,4.231695,3.51807,groupA
2.156112,4.779442,4.564573,groupA
7.715074,8.533694,6.1934,groupB
4.164589,9.338245,9.842702,groupB
1.98183,3.973512,8.503697,groupB
7.650879,9.939549,3.647593,groupB
5.055966,4.500777,9.914156,groupA
2.394805,3.257993,8.139104,groupA
1.25059,0.119615,1.815885,groupA
9.858538,3.634731,3.473891,groupB
1.843696,4.645393,7.759722,groupA
7.765619,5.660064,2.326133,groupB
6.620488,5.791585,0.048471,groupB
1.534626,5.59524,4.925616,groupB
9.723444,7.679293,9.637162,groupA
4.253513,6.329264,0.770747,groupB
8.26076,3.904465,8.000899,groupB
0.439673,0.08764,9.105935,groupA
0.867709,5.331057,9.099842,groupA
2.26496,2.338411,8.656851,groupA
1.512175,0.351144,4.371892,groupA
1.305145,3.453703,0.074555,groupA
9.059347,5.141487,5.977368,groupB
8.29368,2.141093,4.760842,groupB
7.667207,5.757505,1.993142,groupB
5.652989,1.185397,8.461839,groupA
0.784459,7.954205,7.660247,groupB
8.150823,3.731702,7.155083,groupB
6.805529,5.617961,0.203206,groupB
3.206314,0.061661,6.929383,groupA
0.160128,8.711964,1.056939,groupB
2.798468,7.804301,5.538305,groupB
8.457409,7.708211,4.50272,groupB
2.326434,5.24449,9.382015,groupB
5.078858,8.206089,0.588549,groupB
1.442897,0.415144,0.440037,groupA
5.707082,7.981426,2.925331,groupB
7.154026,8.495169,7.566087,groupB
0.888688,0.827031,0.054341,groupB
2.35273,9.576273,3.477946,groupB
5.506424,2.866979,8.67652,groupB
7.999488,5.234494,4.073047,groupB
0.145687,3.669187,9.596436,groupA
4.860037,6.684922,4.695594,groupB
4.955998,5.532971,4.700995,groupA
9.068718,5.16044,8.135624,groupB
0.2181,3.687843,2.46462,groupA
2.400766,4.899044,6.0256,groupA
8.729257,4.614049,1.698083,groupB
4.342863,2.89872,6.255397,groupA
4.876566,6.218616,8.826553,groupB
4.193605,1.145916,6.580163,groupA
3.86372,6.857425,6.567263,groupB
1.840594,2.760422,0.402625,groupA
6.404404,2.872636,6.822437,groupB
4.402037,8.009665,9.956902,groupB
3.111232,5.659121,1.779798,groupB
7.534117,0.399702,2.018271,groupB
3.481113,3.529678,0.608262,groupB
1.249696,3.364847,4.471078,groupB
8.812764,8.449798,7.278435,groupB
9.789327,6.00517,5.529333,groupA
9.250359,3.376488,4.793336,groupB
2.659983,4.35571,9.312608,groupA
3.820154,0.089022,8.340058,groupA
0.748804,9.84201,3.735609,groupA
8.043443,5.282084,7.825121,groupB
9.381664,3.682033,7.423345,groupB
0.899906,1.926609,4.62453,groupA
2.935047,4.427303,2.881557,groupA
7.497467,2.463071,9.220315,groupB
5.276019,8.628831,5.461571,groupB
4.988838,6.921208,5.199085,groupB
3.350572,5.526811,4.102205,groupB
1.934319,9.661118,7.642312,groupB
8.230085,0.82379,2.849527,groupB
4.887511,7.445033,0.58737,groupB
7.290036,0.384499,2.307272,groupA
9.346428,9.816374,6.581958,groupB
3.995261,9.246885,2.588187,groupB
9.828818,1.268738,8.355597,groupB
4.224997,9.232071,3.491555,groupB
7.005889,0.45329,9.555141,groupA
0.820467,2.943841,2.491987,groupA
7.792781,2.17478,2.01852,groupB
5.710633,9.989208,7.449806,groupB
3.256618,1.271378,7.375,groupB
0.962473,8.570204,4.684335,groupA
3.495838,8.997761,1.322541,groupA
3.000726,5.189226,8.41713,groupB
6.490086,4.418798,1.120117,groupB
8.639764,2.145909,5.760673,groupB
5.298209,2.286753,3.533128,groupA
0.616388,0.301465,0.206413,groupB
7.51305,7.881202,8.178343,groupB
4.596172,3.030184,8.846515,groupA
8.574981,2.721454,2.103611,groupB
2.637857,8.741626,1.896297,groupB
1.703428,2.695369,7.318013,groupA
8.720913,0.40101,9.949077,groupB
3.707552,3.729169,9.010942,groupA
5.088641,7.653864,2.429306,groupB
0.574663,7.244234,6.587181,groupA
1.91581,0.678409,4.33713,groupA
6.18806,1.124745,6.683295,groupA
0.037305,0.921977,7.971256,groupA
4.030062,8.747826,4.273705,groupB
1.110337,6.071796,8.21796,groupA
4.400119,1.05599,2.480579,groupA
2.503232,9.448503,0.390124,groupB
9.9307,8.868293,4.825041,groupB
0.721363,5.432156,7.464512,groupA
3.548167,9.952008,4.381706,groupB
7.936218,0.375494,2.533876,groupB
4.211574,8.824988,5.020465,groupB
5.376561,4.992596,8.550879,groupB
6.652243,4.754126,8.235376,groupA
6.932145,5.173859,0.390061,groupB
5.092298,9.889873,9.648172,groupB
2.026655,7.497152,8.86955,groupB
1.296019,1.515366,0.591479,groupA
1.403366,4.18241,0.93144,groupA
8.716192,9.02028,4.146792,groupB
1.038776,8.22768,0.137512,groupB
3.298261,5.885018,3.788906,groupB
7.06648,1.735303,0.196776,groupB
0.434327,1.695029,5.150872,groupA
1.087161,8.09108,2.277427,groupB
1.150054,0.294074,2.267508,groupA
5.734716,0.197937,9.597853,groupA
7.89168,5.854687,9.501736,groupB
8.952413,0.24155,7.830225,groupB
1.994376,2.412866,7.725522,groupA
5.368192,3.476132,0.72548,groupB
5.87789,1.904514,1.261973,groupA
4.240009,3.671363,2.18122,groupA
6.286919,5.095883,1.081339,groupB
9.473267,5.529749,4.159971,groupB
2.725342,4.810467,2.660069,groupA
8.784466,6.263924,0.446286,groupB
2.827296,4.335894,7.636061,groupA
1.550648,8.486719,5.555468,groupB
7.86679,9.789244,4.091836,groupB
8.588342,0.388375,2.269791,groupB
3.441353,3.339152,8.380532,groupA
6.638519,8.712482,0.111262,groupA
6.341198,3.44129,5.561565,groupB
1.744525,6.118385,4.752573,groupA
0.675528,4.668675,1.151087,groupA
5.318116,9.957587,2.484659,groupB
9.741667,6.473222,4.845879,groupA
2.314161,3.440282,6.695616,groupA
6.974138,0.289884,5.009333,groupA
6.049811,7.015722,4.225115,groupB
2.858555,2.569232,8.639003,groupA
7.708176,3.707519,3.971592,groupB
8.084753,0.442708,5.593833,groupB
7.561868,4.427896,1.373551,groupB
9.4534,4.259543,1.764768,groupB
5.093226,8.398288,2.4989,groupB
1.104138,5.550738,7.650506,groupA
2.864057,5.136395,5.397664,groupB
9.917795,0.651343,5.83743,groupB
1.77763,6.708664,7.587044,groupB
1.459709,2.199045,8.972263,groupA
1.915679,7.814048,6.016323,groupB
3.582735,2.081147,4.483057,groupA
0.712527,2.401174,3.662519,groupA
7.135144,0.749464,1.639179,groupA
8.122255,7.278427,2.565098,groupB
2.048389,2.658244,4.202612,groupA
7.170137,9.833252,8.104182,groupB
0.103528,1.94095,6.914451,groupA
9.716069,5.073835,4.700646,groupB
9.846031,6.431451,2.317205,groupB
7.555315,2.385553,5.368044,groupB
7.830571,6.212115,8.178115,groupB
6.210478,1.311995,4.732983,groupA
0.110758,5.754493,0.179457,groupA
9.107965,7.239021,0.234601,groupB
4.05148,8.196153,6.723706,groupB
0.992706,0.269714,4.479088,groupA
5.667374,9.171078,7.300542,groupB
7.120619,5.223365,1.056304,groupB
1.098761,0.431738,1.549771,groupA
7.689868,1.331642,3.98522,groupB
7.287746,9.705217,1.411633,groupA
8.104407,5.358239,8.727081,groupB
2.749615,2.707467,0.989689,groupA
2.131997,0.640549,7.973831,groupB
7.98521,5.335346,9.276874,groupB
6.183635,0.780724,4.866643,groupA
9.848954,4.356201,9.274084,groupB
5.936489,3.496995,6.607821,groupB
4.533124,0.255774,1.671455,groupA
0.698482,6.516376,2.755578,groupB
2.419772,6.327132,9.138983,groupA
7.311918,1.074319,8.772749,groupB
9.237046,5.483246,4.046091,groupB
4.580321,3.492277,7.93723,groupB
4.262737,2.919129,5.201909,groupA
0.455735,9.541747,0.167787,groupB
8.003663,8.740982,7.574525,groupB
1.286725,6.264507,7.40235,groupA
