@relation 'generators.SEAGenerator -i 3'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
0.931985,6.779641,5.692698,groupA
0.015749,3.735964,5.993014,groupA
2.592867,9.411902,2.149376,groupB
6.470054,6.387196,0.943471,groupB
3.140405,4.78757,2.39334,groupA
8.667741,6.902275,1.015793,groupB
2.257167,0.427567,1.702176,groupA
1.590138,2.01358,8.252664,groupA
9.149968,1.089576,7.122911,groupB
8.877335,4.524851,4.562436,groupB
0.654562,4.397034,9.555655,groupA
6.286828,0.398223,8.197414,groupA
2.245334,4.142433,2.152119,groupA
7.016271,4.272971,3.381781,groupB
0.67777,4.309466,3.719233,groupA
8.07692,3.106409,3.270875,groupB
9.155416,7.128404,5.999701,groupB
0.884483,1.748812,4.780944,groupA
3.032073,6.628161,4.30787,groupB
5.502221,8.626459,6.320455,groupB
9.166322,6.085858,5.060845,groupB
1.832658,2.730407,6.803963,groupA
8.010583,5.60067,8.372203,groupB
6.716759,8.407346,7.685645,groupB
5.25964,3.991946,3.401296,groupB
0.485074,2.38601,6.854947,groupA
3.273873,0.131814,3.322584,groupA
8.7841,9.992594,6.117511,groupB
3.111771,7.995101,7.796116,groupB
5.166278,7.378538,7.103058,groupA
8.870026,2.305928,8.940048,groupB
2.925691,9.364706,2.945157,groupB
1.80613,9.87606,2.683961,groupB
2.244868,9.259473,5.964231,groupB
3.926375,1.928759,0.245113,groupA
2.669768,7.939441,0.294977,groupB
9.814965,3.462949,8.666213,groupB
4.442887,3.393438,3.526156,groupA
7.67304,1.205938,7.750128,groupA
5.757967,3.567017,4.924931,groupB
5.664191,0.742407,1.8745,groupA
6.534449,2.375332,9.314578,groupB
7.292951,2.971523,7.081115,groupB
7.134924,2.347116,3.05099,groupA
4.009708,2.991876,5.672933,groupA
1.805467,4.987646,9.354741,groupB
4.199566,4.658521,4.442988,groupB
5.20468,6.204738,5.027544,groupB
1.277447,7.699128,1.309431,groupA
7.919697,5.151567,6.345118,groupB
9.981584,5.73896,6.83376,groupB
0.585683,3.881362,3.978173,groupA
7.046121,3.218643,8.184206,groupB
7.405379,1.97542,8.933273,groupB
0.777177,5.772993,8.798463,groupA
0.10096,3.366202,9.506424,groupA
6.819147,4.018991,5.106944,groupB
7.531112,4.290581,9.786628,groupB
0.195896,2.957761,9.455717,groupA
5.938133,6.640183,6.96581,groupB
2.42217,1.57332,1.355347,groupA
2.787344,6.349483,5.323356,groupB
3.135463,3.463776,1.726325,groupA
3.510324,1.963632,7.920401,groupA
9.000358,2.102299,5.458164,groupB
3.158022,6.472823,4.768972,groupB
6.577853,1.53996,8.435005,groupB
2.217502,0.559663,7.337251,groupA
3.344406,8.755241,2.680991,groupB
4.701165,6.172427,1.509208,groupB
5.423018,0.852172,9.128168,groupA
2.191111,8.399516,4.643268,groupB
0.258771,4.764161,1.312106,groupA
9.221915,2.90994,3.615312,groupB
6.951452,2.632137,5.030998,groupB
1.314077,6.573054,6.444624,groupA
9.956744,6.574422,7.49135,groupB
4.80013,7.415999,2.738354,groupB
3.014663,4.635635,4.128306,groupA
9.923738,6.335582,8.807681,groupB
5.424975,3.985444,7.804139,groupB
3.128833,4.094825,5.337664,groupA
4.545208,2.666129,1.561653,groupA
3.175615,4.987916,2.366823,groupB
9.589053,3.560469,4.825609,groupB
6.750407,6.14911,8.177176,groupB
4.558787,9.381752,3.649919,groupB
1.088864,3.116068,7.955323,groupA
5.51971,3.714039,9.740612,groupB
4.783962,1.82222,1.162869,groupA
8.187275,1.482746,4.215277,groupB
4.796018,0.954289,8.217999,groupA
1.277681,5.282046,6.921888,groupA
9.277773,3.680446,6.594133,groupB
7.224469,9.229526,5.478725,groupB
0.935352,4.523951,8.995302,groupA
4.079739,1.437796,1.60274,groupB
2.272283,3.727366,0.66994,groupA
1.570553,1.969082,9.619936,groupA
8.877686,0.242592,5.872678,groupB
5.897937,0.548447,4.557352,groupA
1.617411,5.904157,3.25421,groupB
6.305298,0.193482,1.809972,groupB
2.463279,8.613217,6.840369,groupB
6.341624,6.072775,7.870705,groupB
8.867303,7.201537,7.309253,groupB
4.976152,1.206689,7.850866,groupA
6.999979,3.833139,2.649902,groupA
5.523964,8.580892,6.65371,groupB
6.709508,5.177184,3.616306,groupB
2.221576,9.166454,4.815552,groupB
6.771034,1.362244,6.295591,groupA
3.731831,7.220234,0.99432,groupB
4.625647,4.592106,7.20098,groupB
0.822082,5.872005,7.690995,groupA
9.518846,1.039868,1.672655,groupB
0.09429,5.844617,5.932438,groupA
7.297797,8.574349,3.771013,groupB
4.534867,0.804853,8.996551,groupA
4.07691,9.832801,6.416708,groupA
5.418232,3.04299,0.049518,groupB
9.858448,0.081124,1.174602,groupB
2.070091,4.562066,7.781993,groupA
0.252716,8.049077,3.230142,groupB
6.111775,4.52389,2.960751,groupB
0.840182,0.322415,7.839432,groupA
3.84859,0.755565,4.002576,groupA
6.424392,2.396129,8.635478,groupB
5.172207,0.896629,1.020286,groupA
7.741193,0.560223,7.013331,groupB
9.877032,6.83768,9.812975,groupB
8.277364,1.849676,4.519329,groupB
0.94453,7.600586,8.673459,groupB
0.830008,8.606911,8.774356,groupA
8.415671,3.146552,0.202714,groupB
0.316698,0.402014,0.46688,groupA
5.472201,6.423241,9.733584,groupB
9.231899,8.180985,6.806678,groupB
3.918225,3.082885,7.091305,groupA
1.857507,8.564652,8.628468,groupA
7.319795,8.162965,0.387492,groupB
4.753498,7.775566,1.163382,groupB
2.908967,1.913598,7.583976,groupA
8.199935,1.418722,5.568145,groupA
1.648711,3.075162,0.750154,groupA
5.313166,1.058735,3.191396,groupA
5.538722,0.773637,3.72467,groupA
0.685484,0.16416,0.549182,groupA
5.815644,2.924813,8.445022,groupA
2.473347,6.22983,2.729204,groupB
2.132508,9.373534,6.531624,groupB
1.825579,0.861127,8.31215,groupA
6.927341,4.983443,9.977039,groupB
9.356884,0.844063,8.075456,groupB
0.304467,1.43033,6.215885,groupA
2.177452,4.44885,8.364984,groupA
8.55578,1.97613,9.927744,groupB
3.330388,8.000966,5.255524,groupB
2.461318,1.479685,6.71177,groupA
8.071798,6.451291,6.867785,groupB
4.470696,1.720571,5.417998,groupA
6.131065,1.550187,8.191671,groupA
2.628808,8.39789,0.531648,groupB
5.595099,0.037742,1.56295,groupA
4.900567,8.51507,2.379026,groupB
5.694732,2.149837,5.637764,groupA
8.494875,7.408148,7.63016,groupB
8.789487,8.520239,3.047484,groupB
4.951512,3.829173,9.315926,groupB
3.626468,3.135619,3.517054,groupA
0.940855,8.653812,3.653723,groupB
4.215957,0.878164,5.651598,groupA
9.702852,3.726814,4.152273,groupA
9.074698,8.70955,3.665923,groupB
1.794008,1.523916,1.48208,groupB
0.66269,8.661595,9.887201,groupB
7.808589,2.998262,5.966732,groupB
9.476397,5.890396,7.220915,groupB
7.340702,2.088669,9.255805,groupB
0.667975,3.515987,2.941833,groupA
6.659993,3.078637,8.872999,groupB
6.20635,2.907732,4.992642,groupB
2.643322,8.363757,5.636817,groupB
8.93443,9.687237,9.066672,groupB
1.143704,0.46581,2.697072,groupA
5.276251,7.660506,9.369196,groupB
0.85252,9.135246,2.471583,groupB
3.874103,5.02255,3.459172,groupB
3.443937,1.091386,9.558721,groupA
0.79836,0.860241,5.522753,groupA
4.540988,6.048122,8.516147,groupB
0.147781,1.212022,9.857891,groupA
9.211841,1.611206,6.898678,groupB
9.580106,5.368925,1.114451,groupB
8.240077,2.241603,8.729275,groupB
7.820187,0.070445,7.504264,groupA
1.629046,2.126139,3.184962,groupA
5.796408,9.820757,7.181284,groupB
4.565005,0.49729,8.72982,groupA
3.788354,7.509167,9.30731,groupB
7.638718,3.77344,9.599949,groupB
3.759822,5.15303,1.540384,groupB
0.89022,8.490002,6.325193,groupB
2.564585,2.183449,2.365073,groupA
2.962787,4.89081,8.917257,groupA
7.158264,4.400718,4.675075,groupB
0.89981,1.977303,3.122033,groupA
0.8882,7.529732,9.812337,groupB
4.8687,8.090587,5.830836,groupB
4.257854,1.736995,5.706759,groupA
0.49841,9.65779,1.793638,groupB
6.550474,6.656664,0.107906,groupB
4.23727,8.224992,2.848225,groupB
9.195157,6.941679,8.45891,groupB
1.629383,6.839162,4.861401,groupB
9.262447,1.169193,5.145311,groupA
3.902888,4.603469,3.999963,groupB
0.048166,7.394071,9.754979,groupA
0.206375,2.19795,1.202708,groupA
6.361897,1.051086,1.235797,groupA
5.920035,5.262349,8.885386,groupB
9.536987,5.427247,0.650211,groupB
6.412739,0.840148,7.872951,groupA
0.098831,0.990978,9.308168,groupA
1.131238,3.001108,0.653302,groupA
5.340346,4.027503,7.186586,groupB
1.445495,2.986186,9.265367,groupA
5.582187,3.512555,0.301588,groupB
4.79035,2.298365,9.429569,groupA
4.718384,5.964293,8.107112,groupB
4.854993,6.148995,8.764168,groupB
9.106601,4.68133,4.368645,groupB
8.99428,9.207865,3.321619,groupB
4.720207,8.510172,9.616368,groupB
0.030537,7.23805,1.602371,groupA
8.368468,9.448208,4.299377,groupB
8.102699,7.607289,0.665366,groupB
1.259589,8.943275,0.292866,groupB
2.271922,2.037074,1.938158,groupA
7.355105,0.511805,3.633893,groupA
6.329082,0.521918,2.689288,groupA
1.015892,1.471843,5.428727,groupA
8.026858,2.743749,3.628444,groupB
5.748529,3.314308,2.831842,groupB
6.262016,4.055632,5.654258,groupB
1.930556,8.505021,8.895304,groupA
5.118239,9.34559,7.815499,groupB
2.293702,6.025152,5.159988,groupB
4.560802,9.211998,6.029987,groupB
5.211677,3.209271,0.830414,groupB
0.580243,9.499917,2.35532,groupB
3.476425,4.427466,0.662238,groupA
2.6456,7.650581,3.977664,groupB
2.638657,3.896457,1.45321,groupA
4.609538,1.094233,8.002347,groupA
8.243461,9.037306,7.675889,groupB
9.395267,6.364081,6.755144,groupB
2.702381,7.318219,9.794682,groupB
9.252023,5.936784,4.915087,groupB
9.550762,3.807036,8.308756,groupA
3.044576,2.140209,9.421298,groupA
2.069808,8.690297,2.462227,groupB
8.015143,6.059573,4.845923,groupB
7.887441,9.862642,6.517967,groupB
6.349677,4.341976,0.008913,groupB
1.089499,3.007765,2.331369,groupA
5.443172,2.245799,9.804472,groupA
7.204671,3.089617,4.825201,groupB
3.223105,7.448379,7.123887,groupB
3.839783,9.67382,2.591089,groupB
2.733875,8.801911,6.10948,groupB
1.960178,4.421622,1.126328,groupA
4.327678,7.485534,1.518862,groupA
1.565864,0.856135,4.394375,groupA
9.219555,7.806921,3.735529,groupB
5.319082,6.527333,8.835806,groupB
1.306487,7.080757,8.732401,groupB
9.476957,1.479426,9.734671,groupB
8.586979,8.457163,8.47739,groupB
3.448331,9.579395,8.046697,groupB
4.501689,6.617457,6.374408,groupA
8.718866,4.003591,7.552441,groupB
0.266562,3.396417,8.550422,groupA
2.790971,2.989744,9.253325,groupA
2.109649,6.679373,8.412634,groupB
0.059654,5.734737,4.663572,groupA
8.772263,9.63577,6.266996,groupB
5.163256,4.690884,4.211742,groupB
2.00948,3.564466,6.055468,groupA
2.302933,7.451747,2.301114,groupB
8.804828,9.725165,8.917773,groupB
6.405836,6.73495,5.908366,groupA
3.105434,2.631649,4.058078,groupA
4.770729,4.652602,9.000632,groupB
9.620738,1.983492,4.077395,groupB
5.532627,6.892337,4.543283,groupB
5.403679,7.220831,5.871656,groupB
9.190213,2.250024,5.5832,groupB
5.08981,1.914082,2.475304,groupB
3.21873,3.498673,2.554259,groupA
6.507473,6.055888,6.721692,groupB
6.008974,8.561416,4.162999,groupB
3.681807,0.359361,4.146331,groupB
6.882034,2.181268,5.621892,groupB
3.41201,2.692054,0.997753,groupA
4.304076,8.898764,0.711995,groupB
6.596445,4.757451,9.718283,groupB
8.340778,2.170754,0.385586,groupA
8.905333,3.588669,7.164306,groupB
3.011397,4.893781,6.754059,groupA
9.735364,5.173926,0.914886,groupB
3.338818,9.766173,3.312996,groupB
0.372683,9.753746,7.504082,groupB
5.873261,5.284861,6.456016,groupB
2.156199,6.05655,1.255532,groupB
7.358147,1.986778,9.319815,groupA
9.040004,2.190664,1.47003,groupB
9.192355,2.606572,8.672738,groupB
7.088855,2.206353,6.715694,groupB
1.78924,3.544368,6.818657,groupA
0.703546,6.245506,5.180783,groupA
2.815211,8.889598,1.545917,groupB
2.167257,4.925148,5.064523,groupA
9.378053,0.758171,6.840323,groupA
5.6457,0.665865,7.9232,groupA
2.595,0.898081,8.928409,groupA
9.964693,3.181803,3.603885,groupB
9.056399,1.880724,4.641784,groupB
8.945191,6.091896,1.542909,groupB
0.465325,0.869696,1.303713,groupA
3.539691,8.775035,6.074377,groupB
1.901444,1.197364,0.185421,groupA
0.809324,5.755261,4.773012,groupA
3.97742,4.417981,8.807823,groupB
0.918138,2.540905,7.141023,groupA
1.64015,5.112059,9.404605,groupA
5.287401,0.40233,1.178614,groupA
5.214565,0.911428,4.471417,groupA
7.265909,6.683947,4.7903,groupB
2.364585,9.865305,7.091801,groupB
0.011835,5.51949,3.131139,groupA
3.120351,8.933413,2.636177,groupB
0.048027,2.171056,8.420771,groupA
0.971596,9.391367,8.355825,groupB
7.044932,3.549011,1.565642,groupB
8.90107,6.493955,0.630618,groupA
5.422717,8.02983,0.745313,groupB
3.271843,6.676805,3.162176,groupB
7.916171,7.26603,1.054289,groupB
0.945253,1.61961,2.907675,groupA
9.272524,4.394631,0.791077,groupB
7.183553,5.613051,4.730945,groupB
4.292768,4.256778,5.63166,groupB
0.022103,8.371889,1.856495,groupB
3.014862,3.644573,0.324843,groupA
8.359565,2.244903,0.225711,groupB
9.054237,1.504989,3.857766,groupB
2.971001,8.78602,1.031591,groupB
8.139295,4.222126,7.581157,groupB
7.884736,3.224747,1.89781,groupB
2.802649,4.560994,2.671931,groupA
0.990906,5.698405,6.439214,groupA
8.360907,2.296963,6.957059,groupA
6.185987,5.628645,9.796154,groupB
4.840888,7.333589,1.887776,groupB
8.514429,0.928987,3.348079,groupB
9.524312,4.778586,6.682583,groupB
5.349201,0.73331,7.424552,groupA
9.541774,6.999407,2.763151,groupB
8.758688,9.259059,7.632622,groupA
3.700821,8.058746,4.796552,groupB
4.934731,6.269373,8.906418,groupB
2.805707,8.252941,0.349316,groupB
9.854363,0.519615,6.413674,groupA
0.145725,4.899631,7.062298,groupA
5.893955,7.651956,7.849624,groupB
5.301278,2.601127,5.525227,groupA
0.155214,9.772791,6.454559,groupB
5.370698,4.039337,4.851271,groupB
8.049493,1.058822,2.209688,groupA
0.583784,0.711726,6.343182,groupA
6.330781,1.890526,5.839613,groupB
2.079023,5.168715,1.201388,groupA
9.016439,6.512539,7.013744,groupB
5.516153,9.120678,1.983107,groupB
3.272159,0.14043,4.565132,groupA
0.243499,5.093851,5.012358,groupB
4.585115,0.578025,4.285968,groupA
6.044572,0.649918,6.009701,groupA
0.040172,4.977803,9.186838,groupB
7.406977,8.130204,6.056969,groupB
1.099923,8.381365,1.331134,groupB
4.019989,0.537309,8.368694,groupA
2.12157,5.88232,1.188679,groupB
2.175755,6.415776,2.643807,groupB
0.86532,7.57923,9.579279,groupB
5.963325,5.981692,9.608512,groupB
2.4151,5.504474,5.579715,groupA
8.772602,0.0632,3.435549,groupB
9.1687,1.068913,4.332494,groupB
5.347004,5.09955,2.978283,groupB
3.647517,6.805564,6.922158,groupB
8.928679,6.419733,0.273634,groupB
1.179953,5.75374,4.314591,groupA
8.852455,5.310187,4.482789,groupB
4.540478,3.459485,2.796223,groupA
3.92566,5.538961,8.644751,groupB
4.286272,5.913298,0.204765,groupB
9.250507,0.142232,1.663789,groupB
3.952188,5.177654,7.087111,groupB
6.448139,1.001434,1.500511,groupA
4.834647,7.736785,5.104855,groupB
2.970603,5.207797,5.162989,groupB
8.560962,9.431183,6.625578,groupB
2.362987,2.010147,3.956299,groupA
1.738549,6.644235,1.882787,groupA
6.351047,7.537984,4.186509,groupB
4.318404,1.357113,8.034328,groupA
3.491479,2.131066,5.489584,groupA
4.883446,8.146237,2.757374,groupB
8.115048,0.124189,6.359324,groupB
2.973355,4.496909,7.254937,groupA
6.860182,9.893013,0.766664,groupB
6.130434,2.398737,3.515545,groupB
6.259172,3.967459,2.49997,groupB
7.268732,6.943122,1.499786,groupB
5.380167,6.792984,4.378453,groupB
0.329932,0.235194,7.025037,groupA
9.578514,0.400259,8.273817,groupB
0.974865,3.950376,3.355051,groupA
2.076976,4.004047,1.382826,groupA
3.947966,6.461731,9.83478,groupB
9.136835,5.202326,3.053866,groupB
8.497059,8.054878,4.737384,groupB
1.135788,2.528731,8.549067,groupA
8.475054,3.459139,8.721803,groupB
4.614306,4.969744,4.531905,groupB
8.352502,8.166085,6.380423,groupB
6.490865,4.800481,8.089073,groupB
3.999544,2.744231,6.096308,groupA
8.468153,3.292329,8.423952,groupB
2.04172,7.337819,7.718445,groupB
3.422899,3.272043,0.043555,groupA
7.419865,3.916615,9.733125,groupB
5.904086,6.121247,1.090249,groupB
5.650856,5.355119,5.382749,groupB
2.673327,2.649441,3.566805,groupA
7.448559,3.388638,1.844476,groupB
6.804338,9.932467,8.973139,groupB
3.539954,2.717628,3.189935,groupB
5.575788,3.783641,4.411765,groupB
0.499016,0.218022,9.000855,groupA
2.860522,4.171912,9.721488,groupB
8.544955,0.859223,6.357102,groupB
4.370267,5.313436,2.842827,groupB
3.886126,3.205227,9.767758,groupA
7.429274,8.358625,2.836966,groupB
9.811678,3.784295,0.822763,groupA
4.527187,2.800255,5.975555,groupA
4.625877,3.870387,3.548471,groupB
0.122397,0.070044,2.108374,groupA
0.471853,5.960158,9.798541,groupA
6.983029,7.99025,2.732613,groupB
8.066387,9.895803,7.368585,groupB
3.261362,9.879754,2.301978,groupB
2.366273,2.987326,3.058512,groupA
2.685512,4.006448,0.879665,groupA
3.172778,5.736624,8.036328,groupB
3.312693,3.797445,0.198822,groupA
2.639057,5.948903,5.742511,groupB
0.868643,6.583209,0.223547,groupA
3.538235,3.209975,4.063054,groupA
9.863872,9.601951,6.608438,groupB
7.709253,8.559505,7.577385,groupB
5.72322,0.119483,6.371227,groupA
1.089911,8.536025,4.197934,groupB
5.030513,5.983276,5.280069,groupB
8.529831,2.404339,7.095623,groupB
4.387691,8.403174,6.409177,groupB
4.456091,1.306454,9.65627,groupA
2.180213,9.034569,5.359215,groupB
8.546447,9.260481,9.562119,groupB
6.84237,8.746572,3.509767,groupB
5.484026,9.698423,2.807099,groupB
9.135641,9.369774,2.224277,groupB
2.964909,8.273656,9.534098,groupB
5.825484,0.216505,7.439006,groupA
5.338739,8.656218,1.90663,groupA
4.542138,1.090747,3.054541,groupA
7.141455,7.642727,6.122045,groupB
1.37452,9.230534,3.956813,groupB
8.833133,9.167666,5.562117,groupA
8.65989,5.686141,6.539553,groupB
9.657067,6.426768,9.655345,groupB
0.19697,1.453633,8.489381,groupA
0.469006,6.826357,1.097453,groupA
0.618071,5.504514,3.797761,groupA
5.177912,8.5913,5.368473,groupB
8.550584,7.443989,9.628966,groupB
4.405994,2.970748,2.446998,groupA
2.142307,2.09047,0.22949,groupA
6.009464,2.874635,2.413885,groupB
8.518079,0.480765,0.989551,groupB
9.988442,7.422853,8.17692,groupB
4.275371,9.883886,5.930056,groupB
3.511234,3.375119,3.696969,groupA
9.942299,0.423872,6.820595,groupB
4.28527,5.52715,1.741048,groupA
4.835677,9.630576,8.02099,groupB
9.660641,4.796425,4.155994,groupB
3.385989,4.112651,7.252975,groupA
8.539958,5.347518,0.107385,groupB
3.824484,3.50415,9.252533,groupB
0.165289,6.371325,6.834117,groupA
6.430466,4.857215,3.912046,groupB
9.660761,1.768629,4.89698,groupB
5.069669,4.1531,8.264267,groupA
7.96847,0.913084,8.788167,groupB
5.65802,5.007199,0.267486,groupB
4.54772,0.338735,1.582685,groupA
0.794586,7.517783,2.581967,groupB
5.837562,1.985614,3.145742,groupA
7.596142,2.735731,3.976544,groupB
0.764273,4.172931,6.994013,groupA
2.081354,7.756303,2.740553,groupB
9.252361,7.5749,1.772711,groupB
2.653678,8.23316,9.688924,groupB
3.897419,5.517645,6.227152,groupB
0.259446,6.51722,6.661838,groupA
3.022171,3.090252,1.580586,groupB
9.15948,3.990927,0.483721,groupB
9.960194,9.785561,5.396289,groupB
9.83671,6.235443,6.732191,groupB
3.177431,8.198273,9.739445,groupB
8.626609,7.139951,8.061368,groupB
0.891369,3.350829,2.782623,groupA
2.788908,2.333966,6.91325,groupA
7.643218,9.53783,1.437827,groupB
5.506931,9.603094,5.869983,groupB
6.085974,8.211994,4.608227,groupB
1.767141,5.010685,5.016423,groupA
7.16632,6.391952,2.535739,groupB
3.262976,9.684122,3.953128,groupB
1.901715,2.067533,2.61981,groupA
8.345475,1.59229,2.160659,groupB
0.811706,5.982611,6.898827,groupA
5.451023,9.546647,9.005663,groupB
1.154248,3.408376,4.117299,groupA
3.932884,2.755975,0.938349,groupA
6.163799,4.255594,9.507777,groupA
3.66009,9.579806,1.05114,groupA
3.131348,9.133888,4.177958,groupB
9.877199,3.858027,9.305265,groupB
2.977461,2.352692,5.952925,groupA
0.157968,7.990958,8.536217,groupA
1.983446,9.881982,8.251013,groupB
8.900629,8.363337,4.400122,groupB
4.456249,6.913568,2.714174,groupB
9.623823,2.04094,4.297464,groupA
3.315978,2.888582,7.641844,groupA
8.977138,7.232757,9.94428,groupB
3.343153,7.864996,0.974047,groupB
2.65686,3.419944,4.709449,groupA
9.216301,7.633413,2.748718,groupB
9.585509,2.980584,0.472647,groupB
0.562551,2.364512,6.618739,groupA
1.195649,1.470898,5.880059,groupA
5.062108,8.883847,9.307681,groupA
7.786346,2.940917,3.147215,groupB
3.94078,0.46145,6.769366,groupB
8.510213,3.765322,2.623036,groupB
4.515737,9.830695,1.860201,groupB
1.458049,4.651418,3.392647,groupA
9.464884,2.182221,6.592427,groupB
1.079902,8.230571,5.30607,groupB
4.81452,3.852614,9.669628,groupB
0.311467,9.842152,9.000679,groupB
0.241618,7.968542,1.423192,groupB
7.079161,6.267578,4.836374,groupB
3.495214,2.801159,2.33184,groupA
2.854532,8.565434,0.952118,groupB
0.637375,3.496042,7.275174,groupA
3.089112,3.578847,8.889329,groupA
1.183182,7.537119,2.276151,groupB
2.509655,3.873491,0.121096,groupA
8.5789,5.143772,5.698717,groupB
2.357592,8.585346,0.988061,groupB
7.145672,9.460182,6.627418,groupA
6.654636,1.091557,1.718831,groupA
5.457505,6.008997,6.506564,groupB
0.860038,6.029794,4.774826,groupA
4.533321,0.866199,1.860572,groupA
3.862689,6.185678,3.110141,groupB
5.008138,2.071319,8.137225,groupA
1.578062,1.668027,6.445055,groupA
8.163796,4.766573,7.154547,groupB
2.303094,0.62193,2.145687,groupA
3.64962,9.579463,1.129928,groupB
8.915294,8.708767,0.101403,groupB
7.353746,8.157989,0.142719,groupB
3.718779,7.185274,8.89057,groupB
0.513248,4.105622,5.308781,groupA
8.708306,6.088111,1.081852,groupB
0.66641,5.202586,6.128956,groupA
5.05251,2.794339,2.433362,groupA
5.411852,8.097304,7.50773,groupB
0.65522,5.815061,7.06995,groupA
4.967319,1.151654,6.028659,groupA
3.424714,1.828918,0.010515,groupA
3.687315,1.735347,9.92041,groupA
8.560704,1.898836,3.047776,groupB
2.293374,3.622254,2.007727,groupA
9.392347,1.889711,9.004818,groupB
3.817218,4.027928,2.056752,groupA
5.061922,7.011571,4.537873,groupB
9.633812,3.736272,3.703092,groupB
0.202631,4.338353,4.34222,groupA
4.175047,0.351583,3.677205,groupA
5.528075,7.639413,0.827722,groupB
6.656447,6.094936,3.158921,groupA
5.904529,4.117294,7.631915,groupB
0.956597,5.077821,5.519829,groupA
5.782165,1.462379,1.301669,groupA
8.019196,8.246917,7.314045,groupB
0.84483,8.014662,8.126559,groupB
8.259675,4.952911,6.918774,groupB
8.937669,6.854227,0.036505,groupB
1.484148,8.591662,2.608811,groupB
5.24894,2.103614,4.623475,groupA
1.10576,9.952686,9.036561,groupB
2.828074,8.327027,6.457895,groupB
2.366769,7.137451,4.592093,groupB
2.606708,8.027358,7.027596,groupB
2.010242,3.306332,3.117857,groupA
4.681263,0.424046,9.209184,groupA
3.642741,8.520089,4.31933,groupB
9.632533,3.192319,4.040812,groupB
4.95057,4.134401,0.358655,groupA
8.394364,7.795644,1.148887,groupB
9.504328,7.71649,3.826409,groupB
5.172015,1.938774,1.761809,groupA
7.375953,3.006863,3.329947,groupB
0.132773,0.126404,1.359519,groupA
6.481016,9.209562,1.49711,groupB
0.953635,7.140548,6.650856,groupB
0.593914,8.995581,4.776235,groupA
4.238073,6.211995,4.603081,groupB
9.057929,2.447462,9.137524,groupB
1.246268,4.296459,4.954515,groupB
2.522435,3.239943,3.622161,groupA
6.405811,3.148992,5.275993,groupB
7.651663,4.480982,0.92186,groupB
5.838425,1.463481,1.258674,groupA
9.694912,8.400598,7.479667,groupB
8.701559,0.481885,5.670786,groupB
2.916613,3.065617,7.941753,groupA
4.203335,7.886043,8.151412,groupB
9.550479,0.849605,7.386558,groupB
8.73213,8.773989,2.409576,groupB
6.704565,5.406895,4.205644,groupB
0.999467,5.032209,1.180305,groupA
0.655362,6.209528,2.177159,groupA
6.781773,0.802276,9.034806,groupB
2.103793,3.45432,1.894824,groupA
9.266794,5.18431,2.376036,groupB
0.521024,2.55172,4.257604,groupA
2.157923,7.132961,1.779688,groupB
1.32745,2.275408,7.255928,groupA
7.746535,2.571134,7.92347,groupA
5.270357,5.80651,4.82158,groupB
6.658576,6.771834,2.941308,groupB
4.759839,3.849899,8.43233,groupB
9.951846,9.186968,2.274356,groupB
6.430861,0.805431,8.105373,groupA
5.858443,5.801032,6.584577,groupB
9.126908,1.617251,3.014146,groupB
2.067912,4.429575,0.637875,groupA
0.699468,8.916653,1.270669,groupB
0.792175,0.156524,2.649845,groupA
9.926706,7.508772,4.292187,groupB
3.925195,3.107896,2.725557,groupA
3.441724,9.967225,8.265567,groupB
5.162444,3.055733,2.149601,groupA
8.297845,0.938491,9.777789,groupB
6.475684,7.418286,3.578439,groupB
4.991815,5.555635,3.612976,groupB
9.084454,7.984282,0.842456,groupB
6.249301,0.472538,5.109383,groupA
2.059437,3.456389,7.823539,groupA
6.261147,1.900927,0.794382,groupB
5.856448,6.870032,5.48165,groupB
5.422054,2.522137,8.087929,groupA
1.771468,3.605132,4.693952,groupA
1.712833,9.973777,1.737619,groupB
5.67131,2.230644,2.960311,groupA
2.569596,5.506171,6.31585,groupB
1.265159,0.696198,5.346461,groupA
0.106668,6.203215,0.100693,groupA
0.504859,6.140712,2.020248,groupA
1.966623,2.32004,3.275346,groupA
1.039406,4.755148,6.510281,groupA
7.47246,8.911407,4.509111,groupB
9.672813,7.132639,1.852332,groupB
8.688335,2.661386,0.1584,groupB
5.678066,6.074928,5.232112,groupB
0.155659,9.628105,5.809993,groupB
1.375459,5.272397,5.185587,groupA
2.820511,0.552225,8.307309,groupA
4.511119,0.578742,5.721391,groupA
5.343957,8.374936,8.62923,groupB
3.67532,2.131126,2.223794,groupA
9.305488,1.231747,1.665227,groupB
1.960122,2.284628,8.164764,groupA
0.79127,2.15515,5.153969,groupA
9.100856,5.044159,9.021058,groupB
0.412685,7.163988,2.563354,groupA
2.472755,9.11782,0.333096,groupB
7.289501,3.473126,2.926111,groupA
1.854393,7.592143,1.163875,groupB
2.324477,1.117984,2.846551,groupA
2.842809,9.374154,0.154531,groupB
6.30068,3.444965,7.556546,groupB
0.434932,1.679799,3.612589,groupA
6.59779,7.761773,6.592259,groupA
4.097095,7.453116,2.823595,groupB
9.773164,2.62063,1.406427,groupB
2.469688,1.795744,6.509674,groupA
4.316468,5.811475,9.307579,groupA
8.597263,5.781175,0.953188,groupB
9.965035,3.161978,5.401708,groupB
2.379395,2.224518,7.039359,groupA
1.575404,4.057091,0.763706,groupA
